Data;SPY;FEZ;EWJ;EEM;GLD;IEF;IBCX
27.01.2009;84.53;28.9;35.28;22.74;88.38;66.52;149.03
26.01.2009;83.68;28.53;34.2;22.35;88.95;66.68;148.93
23.01.2009;83.11;27.73;34.24;22.09;88.53;66.67;147.10
22.01.2009;82.75;27.99;34.32;21.81;84.58;67.11;148.03
21.01.2009;84.05;28.8;35.2;22.55;84.15;67.72;148.91
20.01.2009;80.57;27.43;33.72;21.39;84.52;67.82;147.34
16.01.2009;85.06;30;35.24;23.11;82.71;68.45;152.10
15.01.2009;84.4;29.61;35;22.86;80.39;68.51;150.62
14.01.2009;84.37;29.69;34.56;22.6;79.79;68.13;150.77
13.01.2009;87.11;31.33;35.6;23.76;80.88;68.08;151.10
12.01.2009;86.95;31.93;36.28;23.69;80.76;67.66;153.32
09.01.2009;89.09;32.67;36.72;24.73;83.92;67.34;154.24
08.01.2009;91.04;34.2;37.36;25.28;84.46;67.16;156.32
07.01.2009;90.67;33.86;36.84;25.39;82.75;67.15;154.98
06.01.2009;93.47;34.33;37.2;26.94;85.13;67.19;152.75
05.01.2009;92.85;34.04;37.56;26.34;84.48;67.31;155.46
02.01.2009;92.96;34.93;38.52;26;86.23;68.29;162.12
31.12.2008;90.24;34.35;38.32;24.82;86.52;69.05;165.15
30.12.2008;88.97;34.16;38;24.49;85.9;68.95;165.15
29.12.2008;86.91;32.83;36.96;23.86;86.35;68.95;164.07
26.12.2008;87.16;32.85;36.68;23.9;85.6;68.43;163.39
24.12.2008;86.66;32.75;36;23.98;83.46;68.5;163.39
23.12.2008;86.16;32.59;35.56;23.81;82.63;68.54;163.39
22.12.2008;87.06;32.58;36.48;24.34;83.46;68.72;158.54
19.12.2008;88.19;32.99;36.56;25.29;82.63;68.94;156.12
18.12.2008;89.29;33.88;36.72;25.2;83.87;68.48;158.84
17.12.2008;90.99;34.9;38.04;25.76;85.43;68.02;161.20
16.12.2008;91.88;35.05;38.11;26.22;84.46;66.96;156.55
15.12.2008;87.75;32.64;36.28;24.28;82.6;66.81;152.08
12.12.2008;88.99;32.47;36.48;24.61;80.81;66.62;147.77
11.12.2008;87.94;32.33;35.68;24.27;80.65;66.22;147.84
10.12.2008;90.11;32.39;35.78;24.91;79.75;66.29;145.24
09.12.2008;89.5;31.2;35.04;23.51;76.33;65.73;144.83
08.12.2008;91;31.36;35.28;23.84;76.19;65.98;145.31
05.12.2008;87.93;29.47;33.76;22.4;74.52;66.68;142.63
04.12.2008;85.3;29.29;33.24;21.15;75.5;66.27;143.17
03.12.2008;87.32;30.04;34.6;22.1;76.18;66.16;141.82
02.12.2008;85.27;29.76;34.29;21.92;76.95;65.82;141.99
01.12.2008;82.11;27.86;32.64;20.62;75.65;65.82;141.16
28.11.2008;90.09;30.62;34.64;22.81;80.31;64.81;139.96
26.11.2008;88.97;30.8;35.16;23.26;80.38;64.41;139.79
25.11.2008;85.66;30.73;34.52;21.61;80.87;63.33;143.35
24.11.2008;85.03;30.11;34.68;22.03;80.91;63.93;142.16
21.11.2008;79.52;27.6;33.12;20.76;78.85;64.52;138.10
20.11.2008;75.45;26.35;31.2;18.15;73.45;63.24;136.80
19.11.2008;81.5;27.73;32.12;19.55;72.26;62.57;138.51
18.11.2008;87.08;29.76;34.32;21.4;72.51;62.09;139.57
17.11.2008;85.47;29.61;34.32;21.72;72.65;61.83;139.00
14.11.2008;86.62;30.31;34.4;22.09;73.3;61.22;139.24
13.11.2008;91.17;32.4;36.36;24.43;72.15;61.67;141.99
12.11.2008;85.82;29.42;34.04;21.46;70;61.29;138.09
11.11.2008;89.77;31.11;35;23.18;72.05;61.06;138.51
10.11.2008;92.63;32.47;36.52;24.72;73.58;61;139.55
07.11.2008;93.86;33.19;36.2;24.49;72.5;61.22;138.78
06.11.2008;90.86;31.12;34.2;22.65;72.22;61.41;138.87
05.11.2008;96.19;33.33;37.44;23.86;72.8;61.08;140.45
04.11.2008;100.41;35.52;38.24;27.34;75.48;60.36;142.25
03.11.2008;97.11;32.41;36.24;25.05;71.1;60.36;137.97
31.10.2008;96.83;32.95;36;25.28;71.34;60.39;136.80
30.10.2008;96.3;32.24;36.04;25.5;72.71;60.85;139.25
29.10.2008;93.08;31.63;34.2;22.46;74;60.77;139.90
28.10.2008;93.76;31.27;35;23.2;73.79;61.26;135.83
27.10.2008;83.95;27.56;31.2;19.18;72.18;61.29;132.56
24.10.2008;87.04;28.96;33.2;19.7;72.21;61.55;134.85
23.10.2008;91.69;30.67;35.32;21.97;70.65;61.47;139.78
22.10.2008;90.64;30.07;34.16;21.37;71.71;61.01;138.77
21.10.2008;95.86;32.87;36.36;23.89;76.03;60.37;140.92
20.10.2008;98.81;35.02;37.72;25.95;78.5;60.31;143.30
17.10.2008;93.21;33.35;34.96;24.25;77.21;59.93;142.55
16.10.2008;93.77;33.77;35.44;25.04;79.29;59.92;141.12
15.10.2008;90.02;32.31;33.4;23.87;83.31;59.43;141.22
14.10.2008;99.85;36.48;37.28;28.47;82.2;59.71;143.73
13.10.2008;101.35;37.47;37.48;29.96;81.99;60.12;139.25
10.10.2008;88.5;31.88;32.36;24.4;83.22;60.83;128.87
09.10.2008;90.7;33.27;33.84;24.12;89.9;61.45;139.10
08.10.2008;97.51;35.88;35.48;26.04;89.42;62.25;134.57
07.10.2008;100.03;36.8;36.84;26.04;87.27;62.29;135.50
06.10.2008;104.72;38.29;38.24;28.24;84.28;61.79;138.88
03.10.2008;110.34;40.77;39.52;30.54;82.59;61.56;143.65
02.10.2008;111.85;40.56;40.32;31.36;82.33;61.22;146.93
01.10.2008;116.06;42.61;42.12;34.37;85.97;61.22;151.43
30.09.2008;115.99;42.59;42.64;33.97;85.07;61.6;152.31
29.09.2008;111.38;41.06;40.96;31.42;89.57;60.76;155.24
26.09.2008;120.85;45.57;44.4;35.58;86.64;60.8;158.58
25.09.2008;120.79;45.98;44.64;36.83;86.45;60.98;157.97
24.09.2008;118.93;44.55;43.88;35.03;86.71;60.82;158.54
23.09.2008;118.55;44.59;43.28;34.63;88.32;60.82;160.17
22.09.2008;121.31;45.31;43.68;35.74;89.18;60.95;160.56
19.09.2008;124.12;46.81;45.24;38.24;85.98;62.06;156.80
18.09.2008;120.07;43.42;42.92;34;82.8;62.8;153.29
17.09.2008;116.61;41.92;41.08;31.36;85.46;62.24;155.43
16.09.2008;122.1;43.35;42.6;33.76;76.79;62.42;154.89
15.09.2008;120.09;43.71;43;33.47;77.56;61.24;158.84
12.09.2008;126.09;45.66;44.24;36.32;75.55;61.55;158.48
11.09.2008;125.51;44.79;43.96;35.15;73.08;61.66;156.98
10.09.2008;123.72;44.71;44.2;35.67;74.22;61.81;156.18
09.09.2008;123.22;44.55;43.64;35.11;76.49;61.53;158.17
08.09.2008;126.99;45.78;44.88;37.2;78.86;61.53;158.18
05.09.2008;124.42;45.23;43.8;36.74;78.98;61.66;160.66
04.09.2008;124.03;45.63;43.8;36.22;78.39;61.36;159.58
03.09.2008;127.88;48;45.24;37.97;78.89;61.21;162.74
02.09.2008;127.99;48.16;45.04;38.61;79.2;61.21;162.91
29.08.2008;128.79;48.51;45.64;39.81;81.71;60.95;164.32
28.08.2008;130.19;48.74;45.6;40.29;82.18;61.04;164.14
27.08.2008;128.63;47.88;45.24;40.01;81.36;60.95;164.98
26.08.2008;127.39;47.39;45.04;39.17;81.23;60.93;167.42
25.08.2008;127.02;47.18;44.8;39.1;80.93;60.53;168.31
22.08.2008;129.65;47.81;45.2;39.93;81.08;60.7;168.11
21.08.2008;127.8;47.8;45.52;39.96;82.3;60.83;169.80
20.08.2008;127.58;47.65;45.24;40.02;80.06;60.66;169.01
19.08.2008;126.99;47.56;44.76;39.02;80.43;60.75;169.42
18.08.2008;128.39;48.17;45.48;39.35;78.8;60.6;167.68
15.08.2008;130.17;48.4;45.08;40.03;77.63;60.37;168.50
14.08.2008;129.54;48.91;45.4;40.66;79.35;60.19;168.50
13.08.2008;128.57;49.39;45.68;40.14;81.56;60.32;169.92
12.08.2008;129.35;50.11;46.48;40.15;80.52;59.9;170.33
11.08.2008;130.71;50.39;46.8;40.49;81.13;60.19;169.51
08.08.2008;129.37;50.66;46.52;40.91;84.43;60.22;170.96
07.08.2008;127.01;50.78;45.84;40.81;86.09;59.66;173.86
06.08.2008;128.93;51.83;46.88;42.27;86.64;59.64;174.63
05.08.2008;128.36;51.8;47.16;41.44;86.08;59.95;174.25
04.08.2008;124.99;50.41;46.12;40.91;88.14;59.99;175.43
01.08.2008;126.16;50.58;47.32;42.21;89.57;59.99;175.56
31.07.2008;126.83;51.27;48;42.49;90.08;59.48;175.42
30.07.2008;128.53;51.69;48.76;43.47;89.52;59.37;175.23
29.07.2008;126.28;51.35;48.32;43.93;90.59;59.54;175.24
28.07.2008;123.64;50.73;48.04;41.62;91.73;59.2;176.23
25.07.2008;125.48;51.56;48.6;42.33;91.69;59.55;175.70
24.07.2008;125.51;51.19;49.16;42.05;91.33;59.04;175.35
23.07.2008;128.17;52.07;49.2;43.66;90.57;59.13;174.54
22.07.2008;127.48;52.22;48.88;43.6;93.06;59.33;174.87
21.07.2008;126.05;51.99;48.24;43.57;95.12;59.2;176.78
18.07.2008;125.98;51.8;48.24;43.04;94.17;59.4;176.39
17.07.2008;125.2;51.2;48.44;43.41;94.22;59.69;177.51
16.07.2008;123.96;50.05;48.68;43.21;94.44;60.24;176.99
15.07.2008;120.99;49.09;47.48;42;96.17;60.02;178.23
14.07.2008;122.72;49.87;48.28;42.71;95.91;59.7;178.62
11.07.2008;123.84;50.17;47.96;42.76;95.16;60.26;178.63
10.07.2008;125.3;51.05;48.6;43.05;93.53;60.24;176.60
09.07.2008;124.79;50.56;48.16;42.28;91.5;59.96;175.62
08.07.2008;127.24;51.17;48.96;43.16;90.86;59.81;175.59
07.07.2008;125.02;50.68;49.16;42.63;91.23;59.53;176.15
03.07.2008;126.31;51.21;49.16;42.79;92.06;59.51;175.19
02.07.2008;126.18;50.67;49;42.91;93.17;59.37;176.19
01.07.2008;128.38;51;50.08;44.17;92.66;59.37;175.49
30.06.2008;127.98;51.31;49.88;44.97;91.4;59.49;175.41
27.06.2008;127.53;51.51;49.8;44.63;91.47;59.2;177.58
26.06.2008;128.23;51.4;49.52;44.2;90.61;58.87;176.00
25.06.2008;131.81;52.86;50.8;45.77;87.42;58.87;175.06
24.06.2008;131.19;52.04;50.28;45.39;87.47;58.56;172.97
23.06.2008;131.45;52.04;50.68;45.59;87.09;58.59;173.19
20.06.2008;131.58;52.48;50.32;45.46;88.95;58.32;173.04
19.06.2008;134.42;54.83;52.04;46.99;88.42;58.66;172.20
18.06.2008;134.25;55.03;52.2;46.92;88.28;58.34;172.86
17.06.2008;135.57;55.4;52.76;47.15;87.25;58.14;172.54
16.06.2008;136.23;55.26;52.4;46.95;87.01;58.14;171.20
13.06.2008;136.15;55.3;51.92;46.79;85.83;58.27;171.36
12.06.2008;134.45;54.75;51.4;46.29;85.6;58.79;172.62
11.06.2008;133.94;54.82;51.52;46.02;87.02;58.73;174.00
10.06.2008;135.94;55.76;52.28;46.72;85.55;59.08;172.80
09.06.2008;136.62;56.58;53.44;47.82;87.99;59.5;175.16
06.06.2008;136.29;56.59;53.36;47.95;89.06;58.99;177.72
05.06.2008;140.78;58.24;55.32;49.75;86.45;59.3;174.41
04.06.2008;138.02;57.4;54.88;48.22;86.65;59.52;175.34
03.06.2008;138.09;57.86;54.24;48.64;86.88;59.21;175.21
02.06.2008;138.9;58.16;54.28;49.53;87.96;58.86;176.60
30.05.2008;140.35;58.97;54.16;50.13;87.45;58.66;176.68
29.05.2008;140;58.83;53.44;49.96;86.51;58.94;176.70
28.05.2008;139.3;59.16;52.84;49.85;89.14;59.38;177.60
27.05.2008;138.66;58.82;53.44;49.19;89.36;59.67;180.30
23.05.2008;137.64;59.06;53.28;49.27;91.23;59.41;182.46
22.05.2008;139.51;59.76;53.72;50.14;90.98;59.8;181.61
21.05.2008;139.49;59.36;52.96;50;91.96;59.94;182.61
20.05.2008;141.89;59.89;53.92;50.51;90.9;59.76;181.67
19.05.2008;143.05;60.03;54.4;51.4;89.39;59.62;180.07
16.05.2008;142.66;60.36;54.48;51.39;89.1;59.73;180.76
15.05.2008;142.53;59.7;54.28;50.74;87;59.4;178.86
14.05.2008;140.77;59.08;53.24;49.69;85.2;59.42;179.89
13.05.2008;140.48;58.77;52.76;49.57;85.39;59.91;180.67
12.05.2008;140.46;59.16;52.72;49.33;86.99;60.02;181.95
09.05.2008;138.9;58.45;52.52;48.71;87.42;59.95;181.22
08.05.2008;139.16;58.67;53.36;49.11;87.24;59.56;179.71
07.05.2008;139.52;58.52;53.12;48.61;85.82;59.33;178.63
06.05.2008;142.05;59.68;53.8;50.1;86.63;59.52;180.07
05.05.2008;140.83;59.34;53.56;49.54;86.27;59.43;179.52
02.05.2008;141.51;59.32;53.48;49.58;84.58;59.91;178.48
01.05.2008;141.12;59.39;53.6;49.11;83.99;59.92;180.83
30.04.2008;138.26;58.85;53.12;48.59;86.65;59.73;180.83
29.04.2008;139.08;58.47;52.88;47.61;85.81;59.63;180.17
28.04.2008;139.63;58.83;53.36;48.47;87.69;59.52;181.42
25.04.2008;139.6;58.86;52.4;48.56;87.27;59.6;180.60
24.04.2008;138.32;58.44;51.4;48.21;87.22;60.07;181.03
23.04.2008;137.72;58.9;51.8;48.84;89.22;60.13;184.00
22.04.2008;137.94;58.73;51.24;48.14;90.27;60.08;182.97
21.04.2008;138.55;59.41;52.24;48.59;90.25;60.08;182.71
18.04.2008;138.48;59.28;52.4;48.35;90.62;60.14;182.45
17.04.2008;137.05;58.45;51;47.63;92.56;60.28;183.63
16.04.2008;136.85;59.37;51.76;47.98;93.27;60.69;184.94
15.04.2008;133.24;57.71;50.16;46.6;91.66;60.96;183.57
14.04.2008;132.93;57.38;49.8;46.06;91.11;61.12;184.19
11.04.2008;133.38;57.16;50.12;46.17;91.3;60.86;183.30
10.04.2008;136.02;58.22;49.8;46.93;91.77;61.1;182.59
09.04.2008;135.83;58.49;49.96;46.27;92.29;60.73;183.34
08.04.2008;136.82;58.82;50.72;47;90.35;60.73;182.15
07.04.2008;136.96;58.97;51.48;47.26;91.17;61.13;181.75
04.04.2008;136.89;58.76;51.12;46.64;90.25;60.67;181.79
03.04.2008;137.04;58.45;51.08;46.83;89.42;60.67;180.57
02.04.2008;136.7;58.36;50.84;46.27;89.27;60.87;180.57
01.04.2008;136.61;58.31;50.92;46.23;86.86;61.41;180.62
31.03.2008;131.97;56.35;49.48;44.52;90.41;61.3;182.22
28.03.2008;131.51;56.08;49.84;44.26;91.88;61.06;182.58
27.03.2008;132.78;56.14;49.64;44.34;93.46;61.14;182.10
26.03.2008;133.2;56.2;49.8;44.56;93.8;61.09;181.94
25.03.2008;134.85;55.84;50.2;44.92;92.73;60.88;179.47
24.03.2008;134.72;54.77;49.68;44.24;90.1;61.97;177.52
20.03.2008;132.08;53.74;48.2;42.61;89.91;61.83;177.52
19.03.2008;130.32;53.39;47.32;41.9;93.04;61.3;179.37
18.03.2008;133.63;55.34;48.8;44.58;96.5;61.73;179.25
17.03.2008;128.3;53.79;47.44;42.38;99.17;61.42;180.78
14.03.2008;129.61;54.32;46.12;43.45;98.71;60.79;180.77
13.03.2008;131.65;55.49;49.4;45.05;98.34;61.11;179.50
12.03.2008;131.36;55.19;49.24;45.46;97.01;60.41;179.10
11.03.2008;132.6;55.09;49.25;46.32;95.99;61.08;176.99
10.03.2008;128;53.25;47.84;43.4;95.87;60.64;177.71
07.03.2008;129.71;53.52;48.04;44.18;96.09;60.43;178.67
06.03.2008;131.06;54.16;48.76;44.8;96.5;59.95;179.11
05.03.2008;133.83;55.08;49.2;46.39;97.72;60.21;178.12
04.03.2008;132.99;54.25;48.92;45.43;95.18;60.44;178.04
03.03.2008;133.5;55.1;50.08;46.51;97.24;60.6;178.26
29.02.2008;133.82;54.82;50.12;46.26;96.18;59.95;175.80
28.02.2008;136.87;56.69;50.72;48.18;95.99;59.26;176.83
27.02.2008;138.22;57.2;51.28;48.7;94.78;59.12;174.22
26.02.2008;138.36;56.81;51.56;48.29;93.71;58.97;174.31
25.02.2008;137.33;55.77;51;47.66;92.74;59.37;172.91
22.02.2008;135.62;55.05;49.96;46.79;93.39;59.53;172.04
21.02.2008;134.79;54.57;49.56;46.17;93.25;58.93;171.86
20.02.2008;135.92;54.8;49.2;46.83;93.24;58.98;171.23
19.02.2008;135.52;54.81;50.24;46.44;91.58;59.41;171.54
15.02.2008;135.14;54.14;49.76;45.84;89.15;59.28;170.91
14.02.2008;135.17;54.34;49.16;45.52;89.71;59.61;170.52
13.02.2008;136.37;54.89;48.68;46.11;89.44;59.86;170.20
12.02.2008;134.99;54.11;49.04;45.09;89.33;59.99;170.43
11.02.2008;133.75;52.87;48.32;44.38;91.33;59.85;170.78
08.02.2008;133.07;52.71;47.84;43.84;91;59.35;169.97
07.02.2008;133.93;53.01;49.08;43.92;89.85;60.03;169.23
06.02.2008;133.05;53.34;48.8;43.19;88.95;60.13;170.67
05.02.2008;134.13;52.81;49.44;43.91;87.68;59.71;170.76
04.02.2008;137.82;55.94;51.16;46.4;89.1;60.05;172.26
01.02.2008;139.58;56.79;51.32;46.26;89.35;59.85;171.93
31.01.2008;137.37;55.88;50.88;45.36;91.4;59.55;173.14
30.01.2008;134.91;55.37;50.2;44.47;92.06;59.57;172.58
29.01.2008;135.91;55.34;50.44;45.06;91.15;59.81;171.46
28.01.2008;135.24;55.2;49.6;45.28;91.75;60.03;172.43
25.01.2008;133.04;53.75;49.88;44.19;90.3;59.48;170.17
24.01.2008;134.99;55.48;49.12;44.87;90.08;60.03;170.94
23.01.2008;133.86;53.02;48.32;44.01;87.89;60.31;169.84
22.01.2008;130.72;54.45;48.16;43.74;88.17;59.64;169.35
18.01.2008;132.06;57.56;50;44.86;87.42;59.73;169.49
17.01.2008;133.43;57.86;48.72;43.86;86.5;59.25;169.69
16.01.2008;136.98;59.07;49.4;45.18;86.7;59.36;170.00
15.01.2008;138.17;60.33;50.32;47.14;87.99;58.97;171.33
14.01.2008;141.28;62.51;51.76;49.37;89.54;58.95;171.99
11.01.2008;140.15;61.1;51.12;48.66;88.58;58.58;170.62
10.01.2008;141.29;61.95;52;50.06;88.25;58.74;170.71
09.01.2008;140.37;61.68;52.44;49.48;86.55;58.83;169.14
08.01.2008;138.91;61.3;51.32;47.91;86.78;58.7;169.20
07.01.2008;141.19;61.95;51.44;48.29;84.77;58.6;169.57
04.01.2008;141.31;61.47;51.75;47.93;85.13;58.44;170.48
03.01.2008;144.86;62.76;53.12;49.42;85.57;58.32;169.54
02.01.2008;144.93;62.55;52.92;48.98;84.86;57.91;167.79
31.12.2007;146.21;62.66;53.16;49.8;82.46;57.64;167.79
28.12.2007;147.3;63.65;53.04;50.41;83;57.18;167.79
27.12.2007;147.67;62.84;52.44;50.22;81.56;56.8;166.38
26.12.2007;149.55;62.74;53.28;51.4;81.52;57.08;163.97
24.12.2007;149.23;62.51;53.04;51.14;80.14;57.24;163.97
21.12.2007;148.13;62.29;53.68;50.93;80.1;57.66;163.97
20.12.2007;146.8;62.33;52.88;49.44;78.67;57.75;163.40
19.12.2007;145.88;61.79;52.68;49.17;79.24;57.29;164.19
18.12.2007;145.88;62.3;53.04;48.86;79.25;57.18;164.03
17.12.2007;145.07;61.62;52.12;47.55;78.13;56.84;163.96
14.12.2007;147.17;62.79;53.04;49.67;78.52;57.01;164.13
13.12.2007;149.06;64.46;55.2;50.88;78.5;57.43;166.39
12.12.2007;149.37;65.43;56.36;52.32;80.49;57.92;167.66
11.12.2007;147.91;64.05;55.92;50.79;78.84;57.13;166.92
10.12.2007;152.08;65.85;57.16;53.04;80;57.27;167.98
07.12.2007;150.91;65.15;57;53.02;78.6;57.64;167.68
06.12.2007;150.94;65.36;57.52;53.66;79.37;57.94;167.91
05.12.2007;148.81;64.65;56.8;52.83;78.63;58.16;168.00
04.12.2007;146.36;64.09;55.76;50.58;79.4;58.11;169.79
03.12.2007;147.68;64.1;56.36;50.71;78.28;57.88;169.23
30.11.2007;148.66;64.29;56.28;51.16;77.32;57.8;169.11
29.11.2007;147.18;64.04;56.16;50.73;78.28;57.48;170.78
28.11.2007;147.13;64.85;55.96;51.36;79.57;57.68;171.34
27.11.2007;142.57;62.85;55.44;48.69;80.1;58.22;173.94
26.11.2007;140.95;61.84;54.56;46.89;81.3;57.44;174.33
23.11.2007;144.13;63.23;54.56;48.83;81.25;57.61;173.74
21.11.2007;141.68;62.08;53.36;47.43;79.36;57.16;173.98
20.11.2007;144.64;63;54.32;49.95;79.47;57.31;173.98
19.11.2007;143.76;61.55;52.92;48.61;77.24;56.9;172.24
16.11.2007;145.79;62.92;53.84;50.96;77.75;56.9;171.76
15.11.2007;145.54;62.27;54.24;50.34;77.95;56.59;171.50
14.11.2007;147.67;63.28;54.72;51.52;80.28;56.55;171.46
13.11.2007;148.08;63.51;54.56;51.47;79.12;56.84;171.12
12.11.2007;143.7;61.82;53.64;48.08;78.3;56.74;170.76
09.11.2007;145.14;62.64;53.6;50.89;82.18;56.4;172.72
08.11.2007;147.16;64.15;54.32;52.12;82.23;56.27;172.64
07.11.2007;147.91;63.7;55.2;51.85;82.24;56.07;172.21
06.11.2007;152.07;64.47;56.24;53.56;81.43;56.17;171.25
05.11.2007;150.05;63.56;55.6;51.6;79.75;56.24;170.02
02.11.2007;151.2;64.11;56.56;53.46;79.83;56.08;170.86
01.11.2007;151.03;63.3;56.72;53.16;77.93;55.63;169.13
31.10.2007;154.65;65.1;57.44;55.4;78.62;56;170.00
30.10.2007;153.06;64.23;57.04;54.21;77.35;55.95;170.22
29.10.2007;154.13;64.46;57.32;55.25;78.12;55.9;170.22
26.10.2007;153.62;64.04;56.56;54.01;77.69;56.04;169.71
25.10.2007;151.84;62.96;55.6;52.52;76.03;56.08;168.98
24.10.2007;151.48;62.54;55.8;51.86;75.52;55.8;168.35
23.10.2007;151.76;62.72;56.04;52.2;75.23;55.81;168.05
22.10.2007;150.54;61.85;55.88;50.79;74.6;55.92;167.07
19.10.2007;149.67;62.25;55.56;50.43;75.7;55.44;168.38
18.10.2007;153.69;63.25;56.68;52.68;76;55.23;167.45
17.10.2007;154.25;62.88;56.44;52.42;74.5;54.9;165.97
16.10.2007;153.78;62.17;56.36;51.23;75.12;54.75;165.28
15.10.2007;155.01;62.69;57.4;52.2;75.14;54.69;166.08
12.10.2007;156.33;63.1;58.08;52.85;74.59;54.88;165.65
11.10.2007;155.47;62.89;58.08;51.9;73.91;54.87;165.64
10.10.2007;156.22;62.54;58;52.36;73.36;54.82;165.21
09.10.2007;156.48;62.72;58.12;52.29;73.09;54.99;164.72
08.10.2007;155.02;62.15;58.28;51.49;72.53;54.79;163.80
05.10.2007;155.85;62.8;58.6;52.04;73.4;55.28;164.82
04.10.2007;154.02;62.34;57.84;50.36;72.87;55.18;165.24
03.10.2007;153.78;62.11;57.88;49.87;71.9;55.22;164.46
02.10.2007;154.09;62.52;57.84;51.42;72.35;55.1;164.66
01.10.2007;154.3;62.87;58;51.08;73.9;55.04;165.50
28.09.2007;152.58;62.28;57.36;49.52;73.51;55.02;165.88
27.09.2007;153.09;62;57.4;49.83;72.7;54.84;164.14
26.09.2007;152.19;61.42;56.12;49.1;72;54.82;164.03
25.09.2007;151.39;61.11;55.64;48.46;72.33;54.81;164.50
24.09.2007;151.69;61;55.32;48.64;72.28;54.74;162.92
21.09.2007;151.97;61.39;55.12;48.04;72.34;54.47;163.36
20.09.2007;152.28;61.29;55;47.41;72.72;55.09;162.92
19.09.2007;153.36;61.01;55.2;47.56;71.43;55.29;161.43
18.09.2007;152.46;60.62;54.6;47.35;71.7;55.34;162.05
17.09.2007;148.1;58.06;54.04;45.16;70.97;55.31;160.84
14.09.2007;148.9;58.58;54.32;45.45;69.99;55.24;161.32
13.09.2007;148.91;58.85;54.16;45.36;70.08;55.57;161.03
12.09.2007;147.87;58.47;54.56;44.86;70.46;55.71;161.76
11.09.2007;147.49;58.39;54.72;44.7;70.52;55.82;161.23
10.09.2007;145.79;57.57;54.16;43.82;69.62;55.7;161.21
07.09.2007;146.07;57.47;54.64;43.79;69.39;55.11;160.75
06.09.2007;148.13;58.31;54.92;44.8;68.86;55.23;159.65
05.09.2007;147.79;57.98;54.88;44.45;67.56;54.89;158.75
04.09.2007;149.08;58.96;55.96;45.13;67.44;54.99;157.43
31.08.2007;147.59;58.54;56.28;44.38;66.52;54.97;158.71
30.08.2007;146.15;57.66;55.08;43.27;65.8;54.7;159.00
29.08.2007;146.54;58.01;55.44;43.49;66.07;54.91;159.61
28.08.2007;143.72;56.4;54.92;41.83;65.59;54.63;160.20
27.08.2007;146.95;57.99;55.44;43.6;65.98;54.48;160.38
24.08.2007;148.33;58.53;56.08;43.4;66.11;54.46;161.22
23.08.2007;146.52;57.23;55.6;42.39;65.31;54.44;159.32
22.08.2007;146.65;57.38;55.2;42.18;65.4;54.62;159.22
21.08.2007;144.93;56.1;54.48;40.44;65.07;54.38;158.80
20.08.2007;144.64;56.24;53.8;40.59;65.12;54.26;158.53
17.08.2007;144.71;56.66;54.44;40.51;65.01;54.22;158.71
16.08.2007;142.1;55.35;54.8;39.26;64.68;54.01;158.29
15.08.2007;141.04;55.26;54.68;39.94;66.13;53.92;158.63
14.08.2007;143.01;56.59;55.6;41.58;66.29;53.72;158.63
13.08.2007;145.23;57.43;55.76;42.68;66.26;53.63;159.74
10.08.2007;144.71;57.66;55.68;42.26;66.57;53.71;160.62
09.08.2007;145.39;58.31;56.48;43.01;65.46;53.41;159.95
08.08.2007;149.83;60.02;57.4;44.86;66.77;53.79;161.40
07.08.2007;147.77;59.4;56.92;43.4;66.48;53.79;160.98
06.08.2007;146.21;58.81;57.04;43.08;66.52;54.01;161.69
03.08.2007;143.8;57.98;56.2;42.33;66.69;53.66;161.35
02.08.2007;147.6;58.78;57;44.38;65.89;53.62;160.49
01.08.2007;146.43;58.56;57.28;43.75;65.93;53.77;160.17
31.07.2007;145.72;58.24;57.72;43.92;65.79;53.55;160.09
30.07.2007;147.38;58.49;58;44.83;65.77;53.69;160.60
27.07.2007;145.11;57.3;57.04;43.42;65.41;53.58;160.11
26.07.2007;148.02;58.09;57.6;44.13;65.65;53.16;161.39
25.07.2007;151.61;60.06;58.64;46.35;66.9;53.09;160.89
24.07.2007;151.3;60.37;58.6;46.09;67.47;52.94;162.02
23.07.2007;153.97;61.63;58.8;47.72;67.47;52.96;161.96
20.07.2007;153.5;61.24;58.44;46.42;67.58;52.7;162.16
19.07.2007;155.07;62.26;58.68;46.7;67.01;52.71;161.10
18.07.2007;154.47;61.9;58.4;46.24;66.62;52.52;160.94
17.07.2007;154.75;62.26;58.68;46.81;65.75;52.63;160.46
16.07.2007;154.83;62.53;59;46.85;65.82;52.42;160.20
13.07.2007;154.85;62.54;59.12;47.31;66.03;52.31;160.31
12.07.2007;154.39;62.76;58.84;46.73;66.02;52.46;160.74
11.07.2007;151.99;61.28;58.44;45.73;65.44;52.64;160.52
10.07.2007;150.92;60.7;58.64;45.36;65.61;52.28;160.12
09.07.2007;153;61.63;58.52;46.27;65.38;52.09;158.34
06.07.2007;152.98;61.6;58.52;45.84;64.96;52.22;158.20
05.07.2007;152.18;61.1;58.8;45.05;64.42;52.51;158.27
03.07.2007;152.34;61.39;58.96;44.85;64.74;52.66;159.26
02.07.2007;151.79;61.1;59.08;44.5;65.02;52.58;159.53
29.06.2007;150.43;60.18;58.04;43.62;64.27;52.31;158.34
28.06.2007;150.38;59.92;57.48;43.46;64.26;52.34;156.95
27.06.2007;150.4;59.71;57.6;43.44;63.67;52.35;157.47
26.06.2007;148.29;59.33;57.48;42.84;63.62;52.34;156.82
